time,rfid,weight,imageID
2020-02-27 16:47:58.377920,00000002AEAC?,100,testname
2020-02-27 16:48:13.263940,00000002AEAC?,100,testname
2020-02-27 17:43:41.297565,00000002AEACÕ,100,testname
2020-02-27 17:43:45.682863,00000002AEACÕ,100,testname
2020-02-27 17:43:59.174350,00000002AEACÕ,100,testname
